Session,Hyena,BodyCondition,TimeFirstSeen,LastSeenOld-Confirmed,TimeLastMention,TimeNextScan,Bloody?,AddedHyena
t1038.3,dave,normal,18:27,,18:27,18:35,FALSE,
t1038.3,dj,normal,18:30,,18:35,18:45,FALSE,
t1038.3,hd,normal,18:28,18:45,,,TRUE,
t1038.3,jul,normal,18:28,,18:35,18:45,FALSE,
t1038.3,jy,normal,18:30,18:45,,,FALSE,
t1038.3,kb,normal,18:26,,18:30,18:35,FALSE,
t1038.3,kbk,normal,18:27,18:45,,,FALSE,
t1038.3,ky,normal,18:25,,18:25,18:35,FALSE,
t1038.3,mrb,normal,18:27,,18:35,18:45,FALSE,
t1038.3,pb,normal,18:38,18:45,,,FALSE,
t1038.3,q,normal,18:25,,18:29,18:35,FALSE,
t1038.3,rg,normal,18:35,,18:35,18:45,FALSE,
t1038.3,sher,normal,18:31,18:45,,,FALSE,
t1038.3,sr,normal,18:27,18:45,,,TRUE,
t1038.3,sy,normal,18:28,18:45,,,FALSE,
t1038.3,ua,normal,18:25,,18:29,18:35,FALSE,
t10764.2,bos,normal,8:28,8:40,,,FALSE,
t10764.2,fa,normal,8:28,8:40,,,FALSE,
t10764.5,sha,,,,,,FALSE,
t10785,bail,normal,18:13,18:27,,,FALSE,
t10785,bal,normal,18:13,18:27,,,FALSE,
t10785,bb,fat,18:13,18:27,,,TRUE,
t10785,bern,normal,18:13,18:27,,,FALSE,
t10785,bos,normal,18:20,18:27,,,FALSE,
t10785,bp,normal,18:23,18:27,,,FALSE,
t10785,cr,normal,18:13,18:27,,,FALSE,
t10785,dd,normal,18:22,18:27,,,FALSE,
t10785,fa,normal,18:18,18:27,,,FALSE,
t10785,gil,normal,18:18,18:27,,,FALSE,
t10785,hg,normal,18:13,18:27,,,FALSE,
t10785,jj,normal,18:13,18:27,,,FALSE,
t10785,nav,normal,18:28,18:27,,,FALSE,
t10785,oly,normal,18:18,18:27,,,FALSE,
t10785,rcn,normal,18:10,18:27,,,FALSE,
t10807,alex,normal,6:05,7:08,,,FALSE,
t10807,gob,normal,6:41,6:55,,,FALSE,
t10807,jj,normal,6:30,7:08,,,TRUE,
t10807,mark,normal,6:05,7:08,,,TRUE,
t10807,stg,normal,6:41,7:08,,,TRUE,
t10807,wald,normal,6:41,7:08,,,FALSE,
t10807,zulu,normal,6:05,7:08,,,TRUE,
t10847,amar,normal,6:07,7:36,,,TRUE,
t10847,bail,normal,0:00,0:00,,,FALSE,
t10847,bb,normal,6:07,7:36,,,TRUE,
t10847,cr,normal,6:07,7:36,,,TRUE,
t10847,dd,normal,0:00,0:00,,,TRUE,
t10847,fa,normal,0:00,0:00,,,FALSE,
t10847,fn,normal,6:07,7:36,,,TRUE,
t10847,ger,normal,6:07,7:36,,,FALSE,
t10847,hg,normal,6:14,7:36,,,FALSE,
t10847,jab,normal,6:07,7:36,,,TRUE,
t10847,jj,normal,6:07,7:36,,,FALSE,
t10847,jone,normal,6:29,6:34,,,FALSE,
t10847,kip,normal,6:07,7:36,,,FALSE,
t10847,kon,normal,6:29,6:34,,,TRUE,
t10847,lg,normal,0:00,0:00,,,FALSE,
t10847,lop,normal,6:07,7:36,,,TRUE,
t10847,mike,normal,0:00,0:00,,,FALSE,
t10847,mp,normal,6:29,6:34,,,TRUE,
t10847,nav,normal,6:29,6:34,,,TRUE,
t10847,oly,normal,6:07,6:22,,,FALSE,
t10847,ot,fat,6:07,7:36,,,TRUE,
t10847,rcn,normal,6:29,6:34,,,FALSE,
t10847,rinc,normal,6:07,7:20,,,FALSE,
t10847,rv,normal,0:00,0:00,,,FALSE,
t10847,stg,normal,6:07,6:34,,,FALSE,
t10847,sy,normal,6:07,7:36,,,TRUE,
t10847,ua,normal,6:53,7:36,,,FALSE,
t10847,wr,normal,6:07,7:36,,,FALSE,
t10847,zulu,normal,6:29,6:34,,,FALSE,
t1088.2,bf,normal,7:24,7:56,,,FALSE,
t1088.2,bo,normal,7:24,7:56,,,TRUE,
t1088.2,sy,normal,7:24,7:56,,,FALSE,
t10897,alex,normal,5:51,6:21,,,FALSE,
t10897,bern,normal,5:51,6:21,,,FALSE,
t10897,sun,normal,5:51,6:21,,,FALSE,
t10897,wr,normal,5:51,6:21,,,FALSE,
t11030,bos,normal,7:10,7:10,,,FALSE,
t11030,dd,normal,6:36,7:10,,,FALSE,
t11030,jj,normal,6:36,7:10,,,FALSE,
t11030,sks,normal,6:36,7:10,,,FALSE,
t11080,bsh,normal,7:27,8:13,,,FALSE,
t11080,hg,normal,7:28,7:34,,,FALSE,
t11080,jb,normal,7:27,8:01,,,FALSE,
t11080,jj,normal,7:27,8:01,,,FALSE,
t11080,kon,normal,0:00,0:00,,,FALSE,
t11080,mig,normal,8:10,8:23,,,FALSE,
t11080,ot,normal,7:28,7:34,,,FALSE,
t11080,rs,normal,7:28,7:34,,,FALSE,
t11080,who,normal,6:34,8:23,,,FALSE,
t1110.3,02,normal,7:01,,8:26,9:03,FALSE,
t1110.3,1019,normal,7:01,9:03,,,FALSE,
t1110.3,23s,normal,8:08,,8:42,9:03,FALSE,
t1110.3,3qm,normal,7:01,,7:01,9:03,FALSE,
t1110.3,65,normal,7:01,9:03,,,FALSE,
t1110.3,9b,normal,7:01,,7:01,9:03,FALSE,
t1110.3,bb,normal,7:01,8:35,,,FALSE,
t1110.3,bm,normal,7:01,,7:01,9:03,FALSE,
t1110.3,bo,normal,7:01,,9:02,9:03,FALSE,
t1110.3,bsh,normal,7:01,,8:48,9:03,FALSE,
t1110.3,bud,normal,7:01,8:35,,,FALSE,
t1110.3,chy,normal,7:01,9:03,,,FALSE,
t1110.3,coch,normal,7:01,9:03,,,FALSE,
t1110.3,dave,normal,7:24,9:03,,,FALSE,
t1110.3,dj,normal,7:01,,8:26,9:03,FALSE,
t1110.3,dps,normal,8:22,9:03,,,FALSE,
t1110.3,en,normal,7:01,9:03,,,FALSE,
t1110.3,gin,normal,8:48,,8:57,9:03,FALSE,
t1110.3,gyp,normal,7:25,,7:25,9:03,TRUE,
t1110.3,i3,normal,7:01,,8:00,9:03,FALSE,
t1110.3,je,normal,7:01,,9:02,9:03,FALSE,
t1110.3,kb,normal,7:01,,7:46,9:03,FALSE,
t1110.3,kbk,normal,7:41,,8:58,9:03,FALSE,
t1110.3,lh,normal,7:16,,8:53,9:03,FALSE,
t1110.3,mrb,normal,8:08,,8:08,9:03,FALSE,
t1110.3,mu,normal,7:26,,8:48,9:03,TRUE,
t1110.3,pb,normal,7:01,9:03,,,FALSE,
t1110.3,q,normal,7:01,,8:42,9:03,FALSE,
t1110.3,quai,normal,7:31,,9:02,9:03,FALSE,
t1110.3,quo,normal,7:01,,8:00,9:03,FALSE,
t1110.3,rg,normal,0:00,0:00,,,FALSE,
t1110.3,scar,normal,7:01,,7:01,9:03,FALSE,
t1110.3,sq,normal,7:01,9:03,,,FALSE,
t1110.3,sr,normal,7:01,,8:22,9:03,FALSE,
t1110.3,sy,normal,7:01,9:03,,,FALSE,
t1110.3,tt,normal,7:01,9:03,,,FALSE,
t1110.3,ua,fat,7:23,9:03,,,TRUE,
t1110.3,vd,normal,7:01,,8:59,9:03,FALSE,
t1110.3,zip,normal,7:01,,7:01,9:03,FALSE,
t11128,mike,normal,0:00,0:00,,,FALSE,
t11128,nav,normal,6:44,6:47,,,FALSE,
t11128,oly,normal,0:00,0:00,,,FALSE,
t11128,rcn,normal,6:47,6:47,,,FALSE,
t11128,rinc,normal,0:00,0:00,,,FALSE,
t11128,sein,normal,6:44,6:47,,,FALSE,
t11128,sim,normal,0:00,0:00,,,FALSE,
t11128,stg,normal,0:00,0:00,,,FALSE,
t11128,sy,normal,6:47,6:47,,,FALSE,
t11128,tz,normal,0:00,0:00,,,FALSE,
t11128,ua,normal,0:00,0:00,,,FALSE,
t11128,wald,normal,6:44,6:47,,,FALSE,
t11128,who,normal,6:47,6:47,,,FALSE,
t11128,bail,normal,6:44,6:47,,,FALSE,
t11128,bb,normal,6:44,6:47,,,TRUE,
t11128,bsh,normal,6:44,6:47,,,FALSE,
t11128,cr,normal,0:00,0:00,,,FALSE,
t11128,fa,normal,6:44,6:47,,,TRUE,
t11128,fn,normal,0:00,0:00,,,TRUE,
t11128,gil,normal,0:00,0:00,,,FALSE,
t11128,jab,normal,0:00,0:00,,,FALSE,
t11128,jb,normal,6:44,6:47,,,FALSE,
t11128,jj,normal,0:00,0:00,,,TRUE,
t11128,jone,normal,0:00,0:00,,,FALSE,
t11128,kip,normal,0:00,0:00,,,FALSE,
t11128,lop,normal,6:44,6:47,,,FALSE,
t11163.2,kip,normal,7:16,7:22,,,FALSE,
t11163.2,mig,normal,7:16,7:17,,,FALSE,
t11175,bail,normal,6:37,7:11,,,FALSE,
t11175,bb,normal,6:37,7:11,,,TRUE,
t11175,bos,normal,7:08,7:11,,,TRUE,
t11175,bp,normal,6:37,7:11,,,FALSE,
t11175,darw,normal,6:43,,6:48,6:54,FALSE,
t11175,fa,normal,6:42,7:11,,,FALSE,
t11175,fn,normal,6:37,7:11,,,FALSE,
t11175,gil,normal,6:42,7:11,,,FALSE,
t11175,hob,normal,6:51,7:11,,,FALSE,
t11175,jab,normal,6:44,7:11,,,TRUE,
t11175,jj,normal,7:11,7:11,,,FALSE,
t11175,jone,normal,6:37,7:11,,,TRUE,
t11175,lg,normal,6:37,6:46,,,TRUE,
t11175,lop,normal,6:48,7:11,,,FALSE,
t11175,mig,normal,6:44,7:11,,,FALSE,
t11175,mike,normal,7:04,7:11,,,FALSE,
t11175,nav,normal,6:50,7:11,,,FALSE,
t11175,ot,normal,6:37,7:11,,,FALSE,
t11175,rinc,normal,6:37,7:11,,,TRUE,
t11175,sein,normal,6:37,7:11,,,FALSE,
t11175,sks,normal,6:37,7:11,,,FALSE,
t11175,sy,normal,6:42,,6:54,7:11,FALSE,
t11175,tz,normal,6:37,7:11,,,FALSE,
t11175,ua,normal,6:49,7:11,,,TRUE,
t11175,wald,normal,6:37,7:06,,,FALSE,
t11175,who,normal,6:42,7:11,,,TRUE,
t11175,,,,,,,FALSE,
t11259,gil,normal,6:50,7:21,,,FALSE,
t11259,gob,normal,0:00,0:00,,,FALSE,
t11259,gonz,normal,6:50,7:21,,,FALSE,
t11259,jj,normal,6:50,7:21,,,FALSE,
t11259,kang,normal,6:50,7:21,,,FALSE,
t11259,lg,normal,6:50,7:15,,,FALSE,
t11259,linc,normal,6:54,7:21,,,FALSE,
t11259,maz,normal,6:50,7:21,,,FALSE,
t11259,nav,normal,6:50,7:21,,,FALSE,
t11259,sein,normal,6:50,7:21,,,FALSE,
t11259,sim,normal,0:00,0:00,,,FALSE,
t11259,wash,normal,6:27,7:21,,,FALSE,
t11259,who,normal,7:06,7:21,,,FALSE,
t1140,ap,normal,7:26,7:48,,,FALSE,
t1140,bam,normal,7:26,7:48,,,FALSE,
t1140,bb,normal,6:43,7:48,,,FALSE,
t1140,bo,normal,7:26,7:48,,,FALSE,
t1140,bsh,normal,7:09,7:48,,,FALSE,
t1140,bud,normal,6:43,7:48,,,FALSE,
t1140,coch,normal,6:43,7:48,,,FALSE,
t1140,dave,normal,7:26,7:48,,,FALSE,
t1140,dj,normal,6:43,7:48,,,FALSE,
t1140,dps,normal,7:09,7:48,,,FALSE,
t1140,en,normal,0:00,0:00,,,FALSE,
t1140,gw,normal,7:26,7:48,,,FALSE,
t1140,gyp,normal,7:09,7:48,,,FALSE,
t1140,hol,normal,7:07,7:48,,,FALSE,
t1140,i3,normal,6:43,7:48,,,FALSE,
t1140,kb,normal,7:26,7:48,,,FALSE,
t1140,kbk,normal,6:43,7:48,,,FALSE,
t1140,lh,normal,7:26,7:48,,,FALSE,
t1140,mrb,normal,7:26,7:48,,,FALSE,
t1140,mu,normal,7:26,7:48,,,FALSE,
t1140,q,normal,7:26,7:48,,,FALSE,
t1140,quai,normal,6:43,7:48,,,FALSE,
t1140,quo,normal,7:26,7:48,,,FALSE,
t1140,sher,normal,6:43,7:48,,,FALSE,
t1140,sr,normal,7:15,7:48,,,FALSE,
t1140,sy,normal,7:09,7:48,,,FALSE,
t1140,ua,normal,7:15,7:48,,,FALSE,
t11408,jj,normal,6:23,6:52,,,FALSE,
t11408,rv,normal,6:23,6:51,,,FALSE,
t11408,zulu,normal,6:23,6:52,,,FALSE,
t11417.2,bp,normal,7:47,8:02,,,FALSE,
t11417.2,dd,normal,7:47,7:51,,,FALSE,
t11417.2,fa,normal,7:50,7:56,,,FALSE,
t11417.2,gob,normal,7:47,8:02,,,FALSE,
t11417.2,hg,normal,7:47,7:58,,,FALSE,
t11417.2,jb,normal,7:47,8:02,,,FALSE,
t11417.2,jj,normal,7:51,8:02,,,FALSE,
t11417.2,lg,normal,7:54,8:01,,,FALSE,
t11417.2,mp,normal,7:59,8:02,,,FALSE,
t11417.2,nav,normal,7:53,8:02,,,FALSE,
t11417.2,ot,normal,7:47,8:02,,,FALSE,
t11417.2,par,normal,7:51,7:55,,,FALSE,
t11417.2,rs,normal,7:50,7:57,,,FALSE,
t11417.2,sein,normal,7:47,8:02,,,FALSE,
t11417.2,sim,normal,7:47,8:02,,,FALSE,
t11417.2,sks,normal,7:47,8:02,,,FALSE,
t11417.2,sx,normal,7:50,8:02,,,FALSE,
t11417.2,ua,normal,7:47,7:58,,,FALSE,
t11417.2,who,normal,7:50,7:56,,,FALSE,
t11751,fn,normal,6:55,7:09,,,FALSE,
t11751,ger,normal,6:55,7:09,,,FALSE,
t11751,who,normal,6:55,7:09,,,FALSE,
t11891,fn,normal,0:00,0:00,,,FALSE,
t11891,gob,normal,6:43,6:54,,,FALSE,
t11891,mike,normal,6:43,6:54,,,FALSE,
t11891,sim,normal,6:43,6:54,,,FALSE,
t11891,zulu,normal,6:43,6:54,,,TRUE,
t1209,ap,normal,9:00,9:29,,,FALSE,
t1209,bsh,normal,9:00,9:29,,,FALSE,
t1209,coch,normal,9:00,9:29,,,FALSE,
t1209,dave,normal,9:00,9:29,,,FALSE,
t1209,hol,normal,9:00,9:29,,,FALSE,
t1209,kb,normal,9:00,9:07,,,FALSE,
t1209,mrb,normal,9:00,9:29,,,FALSE,
t1209,mw,normal,9:00,9:07,,,FALSE,
t1209,q,normal,9:00,9:07,,,FALSE,
t1209,quo,normal,9:00,9:07,,,FALSE,
t1209,sy,normal,9:00,9:07,,,FALSE,
t12172,lg,normal,7:53,7:57,,,FALSE,
t12214,fn,normal,6:00,7:00,,,FALSE,
t12214,mp,normal,6:00,,6:29,6:40,FALSE,
t12214,nwo,normal,6:16,7:00,,,FALSE,
t12214,par,normal,6:00,,6:29,6:40,FALSE,
t12214,rs,normal,6:00,,6:50,7:00,FALSE,
t12214,stg,normal,6:14,,6:58,7:00,FALSE,
t12214,wald,normal,6:00,7:00,,,FALSE,
t1245,sher,normal,7:08,7:26,,,FALSE,
t12927,bos,normal,7:50,8:19,,,FALSE,
t12927,sein,normal,7:50,8:19,,,TRUE,
t12939,bp,normal,7:14,7:58,,,FALSE,
t12939,mig,normal,7:14,,7:43,7:52,FALSE,
t12939,mike,normal,7:14,8:00,,,FALSE,
t12939,pos,normal,7:14,8:00,,,FALSE,
t12939,rs,normal,7:14,8:00,,,FALSE,
t12939,sim,normal,7:14,8:00,,,FALSE,
t12939,tz,normal,7:14,7:27,,,FALSE,
t12939,wald,fat,7:14,7:49,,,TRUE,
t13101,amar,fat,0:00,0:00,,,TRUE,
t13101,darw,normal,6:31,6:39,,,FALSE,
t13101,gil,normal,6:31,6:32,,,FALSE,
t13101,gob,normal,6:37,6:39,,,FALSE,
t13101,jb,normal,6:35,6:39,,,FALSE,
t13101,kon,normal,6:31,6:32,,,FALSE,
t13101,mali,normal,0:00,0:00,,,FALSE,
t13101,maz,normal,6:31,6:32,,,FALSE,
t13101,mike,normal,6:37,6:39,,,FALSE,
t13101,mrph,normal,6:37,6:39,,,FALSE,
t13101,msha,normal,6:31,6:32,,,FALSE,
t13101,oly,normal,6:37,6:39,,,FALSE,
t13101,sein,normal,6:31,6:32,,,FALSE,
t13101,tdum,normal,6:31,6:32,,,FALSE,
t13101,tz,normal,6:35,6:39,,,FALSE,
t13101,ua,fat,6:35,6:39,,,TRUE,
t13174,fa,normal,6:43,6:43,,,FALSE,
t13174,fn,normal,6:43,6:43,,,FALSE,
t13174,gob,,,,,,FALSE,
t13174,hg,normal,6:43,6:43,,,FALSE,
t13174,jab,normal,6:43,6:43,,,FALSE,
t13174,jb,,,,,,FALSE,
t13174,jj,,,,,,FALSE,
t13174,kon,normal,6:43,6:43,,,FALSE,
t13174,lg,normal,6:43,6:43,,,TRUE,
t13174,mali,normal,6:43,6:43,,,FALSE,
t13174,maz,normal,6:43,6:43,,,FALSE,
t13174,mike,normal,6:43,6:43,,,FALSE,
t13174,mp,normal,6:43,6:43,,,FALSE,
t13174,mrph,normal,6:43,6:43,,,FALSE,
t13174,nod,,,,,,FALSE,
t13174,oly,normal,6:43,6:43,,,FALSE,
t13174,ot,normal,6:43,6:43,,,FALSE,
t13174,pims,normal,6:43,6:43,,,FALSE,
t13174,psy,,,,,,FALSE,
t13174,sks,,,,,,FALSE,
t13174,tdum,normal,6:43,6:43,,,FALSE,
t13174,tz,normal,6:43,6:43,,,FALSE,
t13174,ua,normal,6:43,6:43,,,FALSE,
t13174,wr,normal,6:43,6:43,,,FALSE,
t13174,amar,normal,6:43,6:43,,,FALSE,
t13174,bail,,,,,,FALSE,
t13174,darw,normal,6:43,6:43,,,FALSE,
t13174,dd,,,,,,FALSE,
t13436,bail,normal,7:11,7:11,,,TRUE,
t13436,fn,normal,7:11,7:11,,,FALSE,
t13436,tz,fat,7:11,7:11,,,TRUE,
t13436,ua,normal,7:11,7:11,,,TRUE,
t135.2,03,normal,6:28,6:47,,,TRUE,
t135.2,coch,normal,6:28,6:47,,,FALSE,
t135.2,es,normal,6:28,6:47,,,FALSE,
t135.2,kb,normal,6:28,6:47,,,FALSE,
t13536,aus,normal,0:00,0:00,,,FALSE,
t13536,bail,normal,6:41,7:00,,,FALSE,
t13536,bern,fat,6:35,7:00,,,FALSE,
t13536,chas,normal,6:35,6:53,,,FALSE,
t13536,chic,normal,6:35,7:00,,,FALSE,
t13536,dd,normal,0:00,0:00,,,FALSE,
t13536,hg,normal,6:41,7:00,,,TRUE,
t13536,mer,normal,6:41,6:58,,,FALSE,
t13536,mp,normal,6:35,7:00,,,FALSE,
t13536,val,normal,6:41,7:00,,,FALSE,
t13536,wr,normal,6:41,7:00,,,FALSE,
t13536,zig,normal,6:41,7:00,,,FALSE,
t1386,02,normal,6:15,6:49,,,FALSE,
t1386,1019,normal,6:15,,6:15,6:49,FALSE,
t1386,9b,normal,0:00,0:00,,,FALSE,
t1386,ap,normal,6:15,6:49,,,FALSE,
t1386,bm,normal,6:15,,6:44,6:49,FALSE,
t1386,bsh,normal,0:00,0:00,,,FALSE,
t1386,chy,normal,6:15,6:49,,,FALSE,
t1386,coch,normal,6:36,6:49,,,FALSE,
t1386,ee,normal,6:36,,6:36,6:49,FALSE,
t1386,en,normal,0:00,0:00,,,FALSE,
t1386,es,normal,6:15,6:49,,,FALSE,
t1386,fro,normal,6:31,6:49,,,TRUE,
t1386,gw,normal,0:00,0:00,,,FALSE,
t1386,hol,normal,6:15,,6:44,6:49,FALSE,
t1386,je,,0:00,0:00,,,FALSE,
t1386,kbk,normal,6:15,,6:44,6:49,FALSE,
t1386,lg,normal,6:15,,6:36,6:49,FALSE,
t1386,mrb,normal,6:31,,6:31,6:49,FALSE,
t1386,mu,normal,6:36,,6:44,6:49,FALSE,
t1386,ot,normal,6:15,,6:15,6:49,FALSE,
t1386,q,normal,6:15,,6:15,6:49,FALSE,
t1386,quo,normal,0:00,0:00,,,FALSE,
t1386,sr,normal,6:15,6:49,,,FALSE,
t1386,wit,fat,6:15,6:49,6:15,6:49,TRUE,
t14632,bp,normal,7:10,8:01,,,FALSE,
t14632,dna,normal,7:29,8:01,,,FALSE,
t14632,fa,fat,7:10,8:01,,,FALSE,
t14632,gol,normal,7:10,7:48,,,TRUE,
t14632,wald,normal,7:10,8:00,,,FALSE,
t14743,dna,normal,18:29,18:47,,,FALSE,
t14743,gob,normal,18:29,18:35,,,FALSE,
t14743,mali,normal,18:29,18:50,,,FALSE,
t14743,mig,normal,18:29,18:50,,,FALSE,
t14743,mrph,normal,18:29,18:50,,,FALSE,
t14743,oly,normal,18:29,18:47,,,FALSE,
t14743,pims,normal,18:29,18:46,,,FALSE,
t14743,sein,normal,18:29,18:50,,,FALSE,
t14743,sim,normal,18:32,18:50,,,FALSE,
t14743,wr,normal,18:29,18:36,,,FALSE,
t15074.1,dyl,normal,6:19,6:22,,,FALSE,
t15074.1,nav,obese,6:19,6:22,,,TRUE,
t15103.1,bb,normal,18:48,19:08,,,FALSE,
t15103.1,darw,normal,18:45,19:08,,,FALSE,
t15103.1,dna,normal,18:48,19:08,,,FALSE,
t15103.1,ger,normal,18:48,19:08,,,FALSE,
t15103.1,gil,normal,18:45,19:08,,,FALSE,
t15103.1,kip,normal,18:41,19:08,,,FALSE,
t15103.1,linc,normal,18:43,19:08,,,FALSE,
t15103.1,mali,normal,18:47,19:08,,,FALSE,
t15103.1,oly,normal,18:41,19:08,,,FALSE,
t15103.1,ome,normal,18:59,19:08,,,FALSE,
t15103.1,sein,normal,18:45,19:08,,,FALSE,
t15103.1,sx,normal,18:45,19:08,,,FALSE,
t15103.1,tdum,normal,18:48,19:08,,,FALSE,
t15103.1,yet,normal,18:54,19:08,,,FALSE,
t15106,bos,normal,7:36,7:53,,,FALSE,
t15106,nick,normal,7:36,7:53,,,FALSE,
t15106,pos,normal,7:36,7:53,,,FALSE,
t15106,stg,normal,7:36,7:53,,,FALSE,
t15106,tdum,normal,7:36,7:53,,,FALSE,
t15170,nav,normal,7:05,7:07,,,FALSE,
t15170,nick,normal,7:03,7:18,,,FALSE,
t15170,pos,normal,7:03,7:18,,,FALSE,
t15170,sx,normal,7:03,7:18,,,FALSE,
t15170,vgs,normal,7:03,7:18,,,FALSE,
t15257.4,jom,normal,7:12,7:12,,,FALSE,
t15304.2,bsh,normal,6:35,6:39,,,FALSE,
t15304.2,gil,normal,6:35,6:39,,,FALSE,
t15304.2,mali,normal,6:36,6:39,,,FALSE,
t15304.2,ome,normal,6:35,6:39,,,FALSE,
t15304.2,ua,fat,6:36,6:39,,,FALSE,
t15357,bb,fat,6:34,7:22,,,FALSE,
t15357,bos,normal,6:34,8:03,,,FALSE,
t15357,bp,normal,6:34,8:03,,,FALSE,
t15357,darw,normal,6:34,7:22,,,FALSE,
t15357,fn,normal,6:34,8:03,,,FALSE,
t15357,gil,normal,6:34,8:03,,,TRUE,
t15357,gob,normal,6:34,8:03,,,FALSE,
t15357,hml,normal,7:12,7:22,,,FALSE,
t15357,kip,obese,6:34,8:03,,,FALSE,
t15357,mig,normal,6:34,8:03,,,FALSE,
t15357,mrph,normal,6:34,7:22,,,FALSE,
t15357,oly,normal,6:34,7:22,,,FALSE,
t15357,ome,fat,6:34,8:03,,,FALSE,
t15357,pos,normal,6:34,8:03,,,FALSE,
t15357,puc,normal,7:12,7:22,,,FALSE,
t15357,sein,normal,6:34,7:22,,,FALSE,
t15357,sim,normal,6:34,,7:38,8:03,FALSE,
t15357,vgs,normal,6:34,8:03,,,FALSE,
t15357,who,normal,6:34,7:22,,,FALSE,
t15488,ali,normal,6:17,6:36,6:17,6:55,FALSE,
t15488,bail,normal,6:05,7:07,6:58,7:16,FALSE,
t15488,cr,normal,6:05,6:30,6:49,6:55,FALSE,
t15488,dd,normal,6:49,7:09,7:02,7:16,FALSE,
t15488,dyl,normal,6:23,7:06,6:55,7:16,FALSE,
t15488,exc,normal,6:17,7:06,6:55,7:16,FALSE,
t15488,gol,normal,6:05,7:09,7:01,7:16,FALSE,
t15488,gonz,normal,6:05,7:10,7:03,7:16,FALSE,
t15488,hob,fat,6:05,6:39,6:23,6:55,FALSE,
t15488,linc,normal,6:55,7:09,7:02,7:16,FALSE,
t15488,mali,normal,6:05,7:08,7:00,7:16,FALSE,
t15488,mer,normal,6:05,6:30,6:05,6:55,FALSE,
t15488,mp,normal,6:05,7:09,7:02,7:16,FALSE,
t15488,nav,normal,6:05,7:10,7:03,7:16,FALSE,
t15488,sls,normal,6:13,7:09,7:02,7:16,FALSE,
t15488,wr,fat,6:05,7:06,6:55,7:16,FALSE,
t15488,zig,normal,6:05,6:30,6:05,6:55,FALSE,
t15668,al29,normal,6:30,6:31,,,FALSE,
t15668,bern,fat,6:16,7:23,,,FALSE,
t15668,bp,normal,6:10,7:23,,,TRUE,
t15668,bsh,normal,6:16,7:23,,,FALSE,
t15668,fn,fat,6:10,7:23,,,TRUE,
t15668,ger,fat,6:16,7:23,,,FALSE,
t15668,gob,normal,6:41,7:23,,,FALSE,
t15668,hem,fat,6:10,7:23,,,TRUE,
t15668,hml,normal,6:16,7:23,,,FALSE,
t15668,mig,normal,6:30,7:23,,,FALSE,
t15668,nick,normal,6:30,7:23,,,FALSE,
t15668,oly,normal,6:10,7:23,,,FALSE,
t15668,ome,fat,6:10,7:23,,,FALSE,
t15668,sie,normal,6:10,7:23,,,FALSE,
t15668,sim,fat,6:30,7:23,,,TRUE,
t15668,sx,fat,6:16,7:23,,,FALSE,
t15668,tdum,normal,6:16,7:23,,,FALSE,
t15668,tz,normal,6:10,7:23,,,TRUE,
t15668,vgs,fat,6:10,7:23,,,TRUE,
t1569.3,bam,normal,8:10,,9:50,10:28,FALSE,
t1569.3,dps,normal,0:00,0:00,,,TRUE,
t1569.3,hol,normal,8:10,10:28,,,FALSE,
t1569.3,q,fat,8:10,10:28,,,FALSE,
t15821,kip,fat,6:52,6:53,,,FALSE,
t15821,who,fat,6:52,6:53,,,FALSE,
t15881,gonz,normal,6:01,6:06,,,FALSE,
t15881,tz,normal,6:01,6:06,,,TRUE,
t1598,bud,normal,0:00,0:00,,,FALSE,
t1598,dj,normal,18:33,18:34,,,FALSE,
t1598,int,normal,18:33,18:34,,,FALSE,
t1598,rv,normal,18:33,18:34,,,FALSE,
t1598,sb,normal,18:33,18:34,,,FALSE,
t1603.1,1019,normal,6:40,6:45,,,FALSE,
t1603.1,9b,normal,0:00,0:00,,,FALSE,
t1603.1,dj,normal,6:34,6:45,,,FALSE,
t1603.1,dps,normal,6:45,6:45,,,FALSE,
t1603.1,es,normal,6:34,6:45,,,FALSE,
t1603.1,gw,normal,6:34,6:45,,,FALSE,
t1603.1,kb,normal,6:34,6:45,,,FALSE,
t1603.1,kbk,normal,6:34,6:45,,,FALSE,
t1603.1,mrb,normal,6:34,6:45,,,FALSE,
t1603.1,mu,normal,0:00,0:00,,,FALSE,
t1603.1,pp,normal,0:00,0:00,,,FALSE,
t1603.1,q,normal,6:34,6:45,,,FALSE,
t1603.1,quo,normal,6:34,6:45,,,FALSE,
t1603.1,rv,normal,6:40,6:45,,,FALSE,
t1603.1,sb,normal,6:40,6:45,,,FALSE,
t1603.1,sher,normal,6:34,6:45,,,FALSE,
t1603.1,sy,normal,0:00,0:00,,,FALSE,
t1603.1,ua,normal,6:34,6:45,,,FALSE,
t1605,bam,normal,16:49,,16:50,17:47,FALSE,
t1605,bb,normal,16:20,18:08,,,FALSE,
t1605,bm,normal,18:00,18:08,,,FALSE,
t1605,bsh,normal,16:20,18:08,,,FALSE,
t1605,bud,normal,16:20,18:08,,,FALSE,
t1605,chy,normal,16:45,18:08,,,FALSE,
t1605,dj,normal,16:20,,17:47,18:08,TRUE,
t1605,en,normal,16:20,18:08,,,FALSE,
t1605,gw,normal,6:50,17:47,,,FALSE,
t1605,hol,normal,16:28,17:47,,,FALSE,
t1605,int,fat,16:33,18:08,,,FALSE,
t1605,kb,normal,16:20,18:08,,,FALSE,
t1605,mw,normal,16:20,18:08,,,TRUE,
