ID,Session,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes,IDold
4437,t1038.3,bb,18:25,1,fd,,,FALSE,adult grants gazelle carcass  carcass,scan-dogs killed gazelle,5467
10933,t85229,baez,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12830
10934,t85229,adon,7:55,1,brt bo av w/ fd,lion,,FALSE,,"after lion lunged adon, juno&  2UNID close to food",12831
10935,t85229,juno,7:55,1,brt bo av w/ fd,lion,,FALSE,main cow carcass,"after lion lunged adon, juno&  2UNID close to food",12832
10936,t85229,twst,7:55,1,brt bo av w/ fd,lion,,FALSE,cow leg,,12833
10937,t85229,UNID1,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12834
10938,t85229,UNID2,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12835
10939,t85229,UNID3,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12836
10940,t85229,UNID4,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12837
10941,t85229,UNID5,7:55,1,brt bo av w/ fd,lion,,FALSE,,,12838
10975,t23688,par,6:10,2,brt app,,,FALSE,,lion lunges at hyena,12872
10966,t85229,juno,7:58,3,brt gig av w/ fd bo,lion,,FALSE,,after lion app,12863
10829,t92061,tnks,6:07,2,bo,,,FALSE,,t2 lunge by female lion,12726
10972,t85229,ffl,7:58,4,mob,lion,,FALSE,,lion ignores (forming a wall in front of lion),12869
10971,t85229,neon,7:58,4,mob,lion,,FALSE,,lion ignores (forming a wall in front of lion),12868
10970,t85229,baez,7:58,4,mob,lion,,FALSE,,lion ignores (forming a wall in front of lion),12867
10969,t85229,mgta,7:58,4,mob,lion,,FALSE,,lion ignores (forming a wall in front of lion),12866
10942,t85229,twst,7:56,1,fd,,,FALSE,leg,not feeding but has food,12839
10967,t85229,mgta,7:58,3,brt gig bo,lion,,FALSE,,after lion app,12864
10943,t85229,juno,7:56,1,fd,,,FALSE,rest of carcass,not feeding but has food,12840
10965,t85229,neon,7:58,2,brt t1 pt,lion,,FALSE,,lion ignores,12862
10964,t85229,mgta,7:58,2,brt t1 pt,lion,,FALSE,,lion ignores,12861
10963,t85229,adon,7:58,2,brt t1 pt,lion,,FALSE,,lion ignores,12860
10962,t85229,baez,7:58,2,brt t1 pt,lion,,FALSE,,lion ignores,12859
10961,t85229,adon,7:58,1,brt whoop (5?x),,,FALSE,,,12858
10974,t23688,cuj,6:10,1,fd,,,FALSE,gnu carcass,,12871
10968,t85229,juno,7:58,4,mob,lion,,FALSE,,lion ignores (forming a wall in front of lion),12865
10726,t57480,pan,7:08,1,low,,,FALSE,,,12613
10710,t5237,unid10,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12595
10711,t5237,unid11,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12596
10712,t5237,unid12,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12597
10713,t5237,unid13,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12598
10715,t6107,unid2,18:45,1,bo,,,FALSE,,scatter when charged by lions,12600
10716,t8968,unid1,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12602
10717,t8968,unid2,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12603
10718,t8968,unid3,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12604
10719,t8968,unid4,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12605
10720,t8968,unid5,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12606
10721,t8968,unid6,18:41,4,mob,lion,,FALSE,,"""circle lionesses at 15m, all whooping""",12607
10722,t21136,unids,6:19,4,whoop,,,FALSE,,,12608
4474,t1038.3,bsh,18:37,1,fd,,,FALSE,adult grants gazelle carcass,,5505
10725,t57480,adon,7:08,1,low,,,FALSE,,,12612
10707,t5237,unid7,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12592
10727,t57480,ffl,7:08,1,low,,,FALSE,,,12614
10728,t57480,luo,7:08,1,low,,,FALSE,,,12615
10729,t57480,bgl,7:08,1,low,,,FALSE,,,12616
10730,t57480,alum,7:08,1,low,,,FALSE,,,12617
10731,t57480,sbl,7:08,1,low,,,FALSE,,,12618
10732,t57480,baez,7:08,1,low,,,FALSE,,,12619
10733,t6107,bb,18:46,2,mob,lion,,TRUE,,form coalition again,12620
4517,t1038.3,jy,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5550
4514,t1038.3,bud,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5546
4513,t1038.3,bsh,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5545
4512,t1038.3,bb,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5544
4511,t1038.3,hd,18:45,2,gets fd,,,FALSE,adult grants gazelle carc,,5543
4510,t1038.3,unid,18:44,1,alarm growl,,,FALSE,,,5542
10723,t21136,run2,6:19,5,brt runs,,,FALSE,,at edges,12610
10694,t3586,ot,7:37,4,yikker circle,lion,,FALSE,,lions chase and hyenas yikker and circle,12575
10229,t19357,zig,6:59,2,sneak fd,,,FALSE,gnu carcass,,12106
10662,t89945,byte,7:40,4,squeal bo,,,FALSE,,in response to lion,12543
10663,t89945,twst,7:40,4,squeal bo,,,FALSE,,in response to lion,12544
10664,t89945,buar,7:40,4,squeal bo,,,FALSE,,in response to lion,12545
10665,t89945,hel,7:40,4,squeal bo,,,FALSE,,in response to lion,12546
10666,t89945,atac,7:40,4,squeal bo,,,FALSE,,in response to lion,12547
4548,t11175,unids,6:49,1,vocalizations,,,FALSE,,lots of movement and vocalizations when 1 lion lvs,5594
10673,t89945,decm,7:44,1,yawn,baur,,FALSE,,c=lions/wan/spon,12554
4532,t1038.3,hd,18:45,4,runs w/ fd,,,FALSE,,lion chases then stops at SRL,5565
4530,t1038.3,sher,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5563
4529,t1038.3,bm,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5562
10680,t9001,unid6,7:25,5,brt gig,,,FALSE,,10 hyenas total,12561
10682,t72266,unids,18:57,1,mob,lion,,FALSE,,,12563
10709,t5237,unid9,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12594
4522,t1038.3,pb,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5555
4507,t1038.3,bsh,18:43,1,fd,,,FALSE,adult grants gazelle carcass,,5539
10706,t5237,unid6,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12591
10705,t5237,unid5,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12590
10704,t5237,unid4,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12589
10703,t5237,unid3,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12587
10690,t3005,unids,6:30,3,whoop,,,FALSE,,,12571
4519,t1038.3,kbk,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5552
10693,t3586,dj,7:37,4,yikker circle,lion,,FALSE,,lions chase and hyenas yikker and circle,12574
4524,t1038.3,sr,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5557
4525,t1038.3,sy,18:45,1,bo,,,FALSE,,response to big black manes lion arr,5558
10697,t3586,ot,7:37,5,soc snf,,,FALSE,,,12578
10696,t3586,dj,7:37,5,soc snf,,,FALSE,,,12577
10695,t3586,bsh,7:37,5,soc snf,,,FALSE,,,12576
10708,t5237,unid8,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12593
10702,t5237,unid2,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,12586
10810,t90885,UNIDs,7:39,1,alarm rumble,,,FALSE,,,12706
4509,t1038.3,bsh,18:44,1,fd,,,FALSE,adult grants gazelle carcass,,5541
4490,t1038.3,kbk,18:40,1,bo,,,FALSE,,alarm-scatters,5522
4488,t1038.3,jy,18:40,1,bo,,,FALSE,,alarm-scatters,5520
4487,t1038.3,jul,18:40,1,bo,,,FALSE,,alarm-scatters,5519
4486,t1038.3,hd,18:40,1,bo,,,FALSE,,alarm-scatters,5518
4485,t1038.3,dj,18:40,1,bo,,,FALSE,,alarm-scatters,5517
4484,t1038.3,bud,18:40,1,bo,,,FALSE,,alarm-scatters,5516
4483,t1038.3,bsh,18:40,1,app fd,,,FALSE,adult grants gazelle carcass,,5515
10803,t91670,unID,7:36,1,alarm rumble,,,FALSE,,,12699
10804,t91670,mgta,7:36,2,brt app snf,gofa,,FALSE,,,12700
10805,t91670,gofa,7:36,3,squel,,,FALSE,,,12701
10806,t90885,rpkn,7:33,1,fd,,,FALSE,scrap,,12702
10807,t90885,myst,7:33,1,fd,,,FALSE,scrap,,12703
4492,t1038.3,mrb,18:40,1,bo,,,FALSE,,alarm-scatters,5524
4481,t1038.3,ap,18:40,1,bo,,,FALSE,,alarm-scatters,5513
10660,t89945,decm,7:40,4,squeal bo,,,FALSE,,in response to lion,12541
4475,t1038.3,bud,18:38,1,fd,,,FALSE,adult grants gazelle carcass,,5506
4476,t1038.3,bb,18:38,1,fd,,,FALSE,adult grants gazelle carcass,,5507
4477,t1038.3,bsh,18:38,1,fd,,,FALSE,adult grants gazelle carcass,,5508
4478,t1038.3,sy,18:39,1,paste,,,TRUE,,,5509
10808,t90885,birk,7:34,1,ply mnt,rpkn,,FALSE,,,12704
4480,t1038.3,bb,18:39,2,fd,,,FALSE,adult grants gazelle carcass,,5512
10809,t90885,birk,7:37,1,ply  mnt,rpkn,,FALSE,,,12705
4482,t1038.3,bb,18:40,1,bo,,,FALSE,,alarm-scatters,5514
10817,t88150,wanu,7:30,3,paste ov,"rswl, wanu",,FALSE,,,12713
10816,t88150,rswl,7:30,2,paste ov,wanu,,FALSE,,,12712
10815,t88150,wanu,7:30,1,paste,,,TRUE,,,12711
10811,t90885,UNIDS,7:40,1,alarm rumble,,,FALSE,,,12707
4493,t1038.3,pb,18:40,1,bo,,,FALSE,,alarm-scatters,5525
4479,t1038.3,bsh,18:39,2,fd,,,FALSE,adult grants gazelle carcass,,5510
10763,t28037,mp,7:39,1,whoop,,,FALSE,,,12654
10830,t92061,pces,6:07,2,bo,,,FALSE,,t2 lunge by female lion,12727
4506,t1038.3,bud,18:43,1,fd,,,FALSE,adult grants gazelle carcass,,5538
4505,t1038.3,sher,18:42,4,paste,,,TRUE,,,5537
4504,t1038.3,bb,18:42,3,squeaks bo,bsh,,FALSE,,response to bsh biting,5536
4503,t1038.3,bsh,18:42,2,T3,bb,,FALSE,,,5535
10749,t28037,mig,7:37,2,gig run around,lion,,FALSE,,gig run around lions,12636
10750,t28037,mp,7:37,2,gig run around,lion,,FALSE,,gig run around lions,12637
10751,t28037,vgs,7:37,2,gig run around,lion,,FALSE,,gig run around lions,12638
10756,t28037,bail,7:39,1,whoop,,,FALSE,,,12646
10757,t28037,bos,7:39,1,whoop,,,FALSE,,,12647
10758,t28037,bp,7:39,1,whoop,,,FALSE,,,12648
10759,t28037,cr,7:39,1,whoop,,,FALSE,,,12649
10760,t28037,csn,7:39,1,whoop,,,FALSE,,,12650
10795,t91670,UNID,7:33,1,alarm rumble,,,FALSE,,,12691
10769,t28037,vgs,7:39,1,whoop,,,FALSE,,,12661
4495,t1038.3,sr,18:40,1,bo,,,FALSE,,alarm-scatters,5527
4496,t1038.3,sy,18:40,1,bo,,,FALSE,,alarm-scatters,5528
4500,t1038.3,bm,18:40,1,bo,,,FALSE,,alarm-scatters,5532
4501,t1038.3,bsh,18:41,1,fd,,,FALSE,adult grants gazelle carcass,,5533
4502,t1038.3,bsh,18:42,1,fd,,,FALSE,adult grants gazelle carcass,,5534
10761,t28037,mali,7:39,1,whoop,,,FALSE,,,12652
10770,t28037,whh,7:39,1,whoop,,,FALSE,,,12662
10762,t28037,mig,7:39,1,whoop,,,FALSE,,,12653
10768,t28037,sein,7:39,1,whoop,,,FALSE,,,12660
10767,t28037,oke,7:39,1,whoop,,,FALSE,,,12659
10766,t28037,nick,7:39,1,whoop,,,FALSE,,,12657
10765,t28037,nav,7:39,1,whoop,,,FALSE,,,12656
10764,t28037,mrph,7:39,1,whoop,,,FALSE,,,12655
4508,t1038.3,kbk,18:43,2,paste ov,,,FALSE,,pastes over sher paste,5540
10787,t91670,UNID,7:32,1,alarm rumble 4x,,,FALSE,,,12683
9775,t50077,mln,7:16,1,paste,,,TRUE,,,11552
9761,t50077,mln,7:08,2,eb sp bo,adon,,FALSE,,,11538
9762,t50077,adon,7:09,1,app,csn,,FALSE,,,11539
9763,t50077,csn,7:09,2,av w/ fd,adon,,FALSE,carcass,carry carcass 5m,11540
5180,t84930,reb,7:34,1,fd,,,FALSE,cow carcass,scan,6335
5179,t84930,alfe,7:34,1,fd,,,FALSE,cow carcass,scan,6334
5178,t77286,UNID1,5:57,1,fd,,,FALSE,unknown kill,scraps lions left behind,6333
5177,t77286,loki,5:57,1,fd,,,FALSE,unknown kill,scraps lions left behind,6332
5176,t77286,avce,5:57,1,fd,,,FALSE,unknown kill,scraps lions left behind,6331
5175,t77286,hrlm,5:57,1,fd,,,FALSE,unknown kill,scraps lions left behind,6330
5174,t77286,hex,5:57,1,fd,,,FALSE,unknown kill,scraps lions left behind,6329
9771,t50077,adon,7:13,1,app,csn,,FALSE,,,11548
9772,t50077,csn,7:13,2,av w/ fd,adon,,FALSE,carcass,carry carcass 10m,11549
9804,t36660,zc,19:32,2,bo,lion,,FALSE,,lion lunges,11581
9774,t50077,art,7:14,2,ignore,bca,,FALSE,,,11551
9758,t50077,adon,7:07,1,funny grin turn twd,bca,,FALSE,,,11535
9776,t50077,hrlm,7:19,1,eb app hb oma,art,,FALSE,,unsol,11553
9777,t50077,art,7:19,2,funny grin,hrlm,,FALSE,,,11554
9778,t50077,csn,7:20,1,fd,,,FALSE,carcass,,11555
9779,t50077,art,7:20,1,app,csn,,FALSE,,,11556
9780,t50077,csn,7:20,2,av w/ fd,art,,FALSE,carcass,carry carcass 5m,11557
5173,t77286,hex,5:56,2,steal food,lion,,FALSE,unsure on the kill,,6328
5171,t77286,hex,5:55,1,bo,lion,,FALSE,,in response to lions t2 lunge (food),6326
5170,t77286,UNID2,5:54,1,mob,lion,,FALSE,,lion rumble,6325
5169,t77286,UNID1,5:54,1,mob,lion,,FALSE,,lions rumble,6324
5168,t77286,hex,5:53,1,steal food,lion,,FALSE,unsure on the kill,,6323
9801,t16391,nod,6:03,1,paste,,,TRUE,,,11578
9802,t61582,unID,6:10,1,whoop,,,FALSE,,,11579
9729,t50077,adon,7:01,2,funny grin turn twd,mln,,FALSE,,,11506
9773,t50077,bca,7:14,1,eb hb snf,art,,FALSE,,unsol,11550
9745,t50077,adon,7:05,5,funny grin app,bca,,FALSE,,,11522
10231,t19357,dub,7:00,1,fd,,,FALSE,gnu carcass,,12108
9731,t50077,art,7:01,4,funny grin app,mln,,FALSE,,,11508
9732,t50077,mln,7:01,5,eb bo,,,FALSE,,,11509
9733,t50077,art,7:01,6,funny grin app,mln,,FALSE,,,11510
9734,t50077,mln,7:01,7,eb bo,,,FALSE,,,11511
9735,t50077,adon,7:02,1,app,csn,,FALSE,,,11512
9736,t50077,csn,7:02,2,av w/ fd,adon,,FALSE,carcass,carry carcass 20 m,11513
9737,t50077,hrlm,7:03,1,paste,,,TRUE,,,11514
9738,t50077,bca,7:03,2,paste ov,,,FALSE,,,11515
9739,t50077,art,7:03,3,app,csn,,FALSE,,,11516
9740,t50077,csn,7:03,4,av w/ fd,art,,FALSE,carcasss,carry carcass 10 m,11517
9741,t50077,adon,7:05,1,funny grin app,bca,,FALSE,,,11518
9742,t50077,bca,7:05,2,bo sp,adon,,FALSE,,,11519
9760,t50077,adon,7:08,1,funny grin app,mln,,FALSE,,,11537
9751,t50077,det,7:05,11,eb bo,,,FALSE,,,11528
9811,t21378,puc,6:25,1,bo,lion,,FALSE,,lion rushes,11588
9757,t50077,adon,7:06,4,funny grin,bca,,FALSE,,,11534
9756,t50077,bca,7:06,3,eb snf butt,adon,,FALSE,,,11533
9755,t50077,bca,7:06,2,eb bo,adon,,FALSE,,,11532
9754,t50077,adon,7:06,1,funny grin app,bca,,FALSE,,,11531
9743,t50077,adon,7:05,3,funny grin app,bca,,FALSE,,,11520
9752,t50077,art,7:05,12,app,csn,,FALSE,,,11529
9744,t50077,bca,7:05,4,bo sp,adon,,FALSE,,,11521
9750,t50077,adon,7:05,10,funny grin app,det,,FALSE,,,11527
9749,t50077,det,7:05,9,app,adon,,FALSE,,,11526
9748,t50077,bca,7:05,8,bo sp,adon,,FALSE,,,11525
9747,t50077,adon,7:05,7,funny grin app,bca,,FALSE,,,11524
9746,t50077,bca,7:05,6,bo sp,adon,,FALSE,,,11523
9759,t50077,bca,7:07,2,eb sp bo,,,FALSE,,,11536
9753,t50077,csn,7:15,13,av w/ fd,art,,FALSE,carcass,carry carcass 5 m,11530
5133,t9888,ua,7:24,1,interested in bushes,,,FALSE,,where lions went oos,6288
9846,t31229,ath,8:02,1,bo,lion,,FALSE,,lion chase,11628
9847,t31229,zim,8:02,1,bo,lion,,FALSE,,lion chase,11629
9849,t3148,sy,7:35,1,mob,,,TRUE,,,11631
9850,t3148,sx,7:35,1,mob,,,FALSE,,,11632
9851,t3148,bsh,7:35,1,mob,,,FALSE,,,11633
9852,t3148,coch,7:35,1,mob,,,FALSE,,,11634
9853,t3148,dj,7:35,1,mob,,,FALSE,,,11635
9854,t3148,en,7:35,1,mob,,,FALSE,,injured,11636
9862,t3148,sy,7:42,4,mob,lion,,FALSE,,,11645
9863,t3148,quai,7:42,4,mob,lion,,FALSE,,,11646
5137,t9888,irq,7:25,1,fd,,,FALSE,scrap of gnu skin,,6292
5136,t9888,ud,7:24,1,interested in bushes,,,FALSE,,where lions went oos,6291
9803,t36660,ldv,19:32,2,bo,lion,,FALSE,,lion lunges,11580
5134,t9888,tz,7:24,1,interested in bushes,,,FALSE,,where lions went oos,6289
9843,t31229,vgs,7:37,2,mob,lion,,FALSE,,,11625
5132,t9888,mike,7:24,1,interested in bushes,,,FALSE,,where lions went oos,6287
5131,t9888,amar,7:20,1,fd,,,FALSE,gnu skin,,6286
5130,t9888,rm,7:20,1,gets fd,,,FALSE,gnu skin,same skin amar was feeding on,6285
5129,t9888,amar,7:15,1,fd,,,FALSE,gnu skin,,6284
5128,t9888,tz,7:12,6,aproach bushes,,,FALSE,,lions oos in bushes,6283
9877,t3148,sx,7:49,9,fd,,,FALSE,wildebeast,,11660
5127,t9888,ger,7:12,6,aproach bushes,,,FALSE,,lions oos in bushes,6282
5126,t9888,cr,7:12,6,aproach bushes,,,FALSE,,lions oos in bushes,6281
9880,t3148,quai,7:55,1,fd,,,FALSE,wildebeast scapula,,11663
5125,t9888,bail,7:12,6,aproach bushes,,,FALSE,,lions oos in bushes,6280
5124,t9888,amar,7:12,5,av w/ fd,bail,,FALSE,gnu skin,,6279
5123,t9888,amar,7:12,4,gets fd,,,FALSE,gnu skin,,6278
5122,t9888,amar,7:12,3,squeak bo,zulu,,FALSE,gnu skin,response to zulus t2,6277
5135,t9888,ger,7:24,1,interested in bushes,,,FALSE,,where lions went oos,6290
9829,t1627,mw,6:58,4,run,lion,,FALSE,,,11610
9812,t12214,wald,6:48,1,bo,lioness,,FALSE,,lioness charge,11593
9813,t12214,stg,6:48,1,bo,lioness,,FALSE,,lioness charge,11594
9814,t12214,nwo,6:48,1,bo,lioness,,FALSE,,lioness charge,11595
9815,t12214,fn,6:48,1,bo,lioness,,FALSE,,lioness charge,11596
9818,t9052,bern,6:44,1,scatter,lioness,,FALSE,,lioness charge,11599
9819,t9052,rcn,6:44,1,scatter,lioness,,FALSE,,lioness charge,11600
9820,t9052,wald,6:44,1,scatter,lioness,,FALSE,,lioness charge,11601
9821,t9052,ger,6:44,1,scatter,lioness,,FALSE,,lioness charge,11602
9822,t9052,unID,6:44,1,scatter,lioness,,FALSE,,lioness charge,11603
9823,t9052,ger,6:51,2,run,lion,,FALSE,,lion run from bushes charge,11604
9824,t3192,sx,6:34,1,run,lion,,FALSE,,"lion chase hyenas ""and others""",11605
9825,t3192,bsh,6:34,1,run,lion,,FALSE,,"lion chase hyenas ""and others""",11606
9826,t1627,dj,6:44,2,runs,lion,,FALSE,,"lion lunge mw,dj TOW, mw wins",11607
9845,t31229,bacc,8:02,1,bo,lion,,FALSE,,lion chase,11627
9836,t57480,pan,7:07,4,bo,lion,,FALSE,,lion t2,11617
9728,t50077,mln,7:01,1,eb snf butt,adon,,FALSE,,(unsol),11505
9842,t31229,ldv,7:37,2,mob,lion,,FALSE,,,11624
9841,t57480,sbl,7:07,4,bo,lion,,FALSE,,lion t2,11622
9840,t57480,alum,7:07,4,bo,lion,,FALSE,,lion t2,11621
9839,t57480,bgl,7:07,4,bo,lion,,FALSE,,lion t2,11620
9827,t1627,mw,7:07,1,fd,,,FALSE,,,11608
9837,t57480,ffl,7:07,4,bo,lion,,FALSE,,lion t2,11618
9828,t1627,mw,6:58,3,run,lion,,FALSE,,,11609
9834,t1110.3,q,7:01,1,scatter,lion,,FALSE,,,11615
9833,t1110.3,quo,7:01,1,scatter,lion,,FALSE,,lion lunges,11614
9832,t1110.3,9b,7:01,1,scatter,lion,,FALSE,,lion lunges,11613
9831,t1110.3,zip,7:01,1,scatter,lion,,FALSE,,lion lunges,11612
9830,t1110.3,en,7:01,1,scatter,lion,,FALSE,,lion lunges,11611
9844,t31229,bp,7:37,4,brt run,lion,,FALSE,,lion chase,11626
9838,t57480,luo,7:07,4,bo,lion,,FALSE,,lion t2,11619
9624,t8968,unid15,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11400
5197,t78815,atac,6:10,4,bo,lions,,FALSE,,,6352
5196,t78815,pant,6:10,4,bo,lions,,FALSE,,,6351
5195,t78815,amaz,6:10,4,bo,lions,,FALSE,,,6350
5194,t78815,unid,6:10,3,groan,,,FALSE,,,6349
5193,t78815,unid,6:10,2,gig,,,FALSE,,,6348
9615,t8968,unid11,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11391
9616,t8968,unid12,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11392
9617,t8968,unid20,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11393
9618,t8968,unid14,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11394
9619,t8968,unid10,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11395
9620,t8968,unid16,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11396
9621,t8968,unid17,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11397
9638,t8968,baj,18:51,1,fd,,,FALSE,carcass,,11414
9623,t8968,unid19,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11399
5208,t78815,amaz,6:14,3,bo,lions,,FALSE,,response to lion growling,6363
9625,t8968,unid5,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11401
9626,t8968,unid9,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11402
9627,t8968,unid13,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11403
9628,t8968,unid8,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11404
9629,t8968,unid7,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11405
9630,t8968,UNID1,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11406
9631,t8968,UNID2,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11407
9632,t8968,UNID3,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11408
9633,t8968,UNID4,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11409
9634,t8968,unid6,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11410
9635,t8968,bb,18:51,1,fd,,,FALSE,carcass,,11411
9636,t8968,dj,18:51,1,fd,,,FALSE,carcass,,11412
9730,t50077,mln,7:01,3,bo,,,FALSE,,,11507
9622,t8968,unid18,18:48,1,mob,2 lioness,,FALSE,,chase 2 lioness off carcass converge on carcass,11398
9562,t66407,bab,7:42,1,paste,,,TRUE,,,11331
12394,S16675,unid,20:24,1,whp,,,FALSE,,c=food,1001304
9538,t48032,chw,7:28,1,brt lope bo,,,FALSE,,lion app,11283
9539,t48032,who,7:28,1,brt lope bo,,,FALSE,,lion app,11284
9544,t48032,UNID,7:30,1,whoop,,,FALSE,,,11289
9551,t66407,sntr,7:21,1,paste,,,TRUE,,,11320
9552,t66407,sntr,7:21,2,paste ov,,,FALSE,,,11321
9553,t66407,hel,7:30,1,whoop,,,FALSE,,,11322
9554,t66407,kto,7:32,1,paste,,,TRUE,,,11323
9555,t66407,blue,7:36,1,paste,,,TRUE,,,11324
9556,t66407,aqua,7:38,1,paste,,,TRUE,,,11325
9557,t66407,aqua,7:39,2,paste,,,TRUE,,,11326
9558,t66407,blue,7:40,1,paste,,,TRUE,,,11327
9559,t66407,blue,7:40,2,paste ov,,,FALSE,,,11328
5198,t78815,hel,6:10,4,bo,lions,,FALSE,,,6353
9569,t65544,unID,18:12,2,alarm rumble,,,FALSE,,,11338
9639,t8968,ua,18:51,1,fd,,,FALSE,carcass,,11415
5209,t78815,hel,6:14,3,bo,lions,,FALSE,,response to lion growling,6364
9580,t8968,sir,18:37,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop""",11349
9579,t8968,rcn,18:37,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop""",11348
9578,t8968,mark,18:37,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop""",11347
9560,t66407,sam,7:41,1,paste,,,TRUE,,,11329
9576,t8968,hob,18:37,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop""",11345
9561,t66407,art,7:41,2,paste,,,TRUE,,,11330
9568,t65544,mrph,18:12,1,snf stalk paste,,,TRUE,,,11337
9567,t65544,tilt,18:01,1,tilt,,,FALSE,,,11336
9566,t65544,unID cub,17:58,1,whoop,,,FALSE,,,11335
9565,t65544,unID cub,17:48,1,whoop,,,FALSE,,,11334
9563,t66407,bab,7:44,1,paste,,,TRUE,,,11332
5207,t78815,atac,6:14,3,bo,lions,,FALSE,,response to lion growling,6362
9577,t8968,kip,18:37,1,whoop,,,FALSE,,"""all hyenas st in group about 3m apart all whoop""",11346
5181,t84930,styr,7:34,1,fd,,,FALSE,cow carcass,scan,6336
5186,t84930,mgta,7:34,1,fd,,,FALSE,cow carcass,scan,6341
9700,t7228,rcn,9:05,1,mob,,,FALSE,,just lioness left,11477
9701,t7228,pt,9:05,1,mob,,,FALSE,,just lioness left,11478
9702,t7228,UNIDS,9:05,1,mob,,,FALSE,,just lioness left,11479
9703,t7228,rcn,9:05,2,gig bo,,,FALSE,,after lioness lunge at RCN,11480
9704,t7228,pt,9:05,3,bo,,,FALSE,,"after lioness grabs PT,rolls on back & gets away",11481
